booking_id,passenger_id_hash,flight_id,booking_date,status,seat_number,airline,source,destination,departure_time,arrival_time,flight_duration_minutes,flight_duration_hours,supplied_duration_minutes,duration_difference_minutes,duration_status,payment_id,amount,payment_method,first_name,last_name,age,gender,aadhaar_masked,phone_masked,email_masked,flight_day_type,age_group,booking_month
B1613,9891e403b0f09d3ef6bb6a150444d7aed41685e904c6f0657120ac5fec5ca431,SJ209,2026-01-29 11:37:36.952,CONFIRMED,6A,SpiceJet,BLR,BOM,2026-04-18 22:22:41.703,2026-04-19 02:03:41.703,221.0,3.683333333333333,221.0,0.0,Valid,PAY1587,4590.83,NETBANKING,RiyaGupta,Unknown,10,M,55**********,+9************,ri**********************,Unknown,Under 18,2026-01
B1614,687eea855b2141c9b9b456d62f95581bc6ee5de2ee9f5f5a62c04e8464f8bf98,AI116,2025-05-11 11:37:36.952,Unknown,30B,Air India,CCU,BOM,2026-04-18 22:30:41.702,2026-04-19 01:57:41.702,207.0,3.45,207.0,0.0,Valid,PAY1178,2806.52,NETBANKING,Aditya,Mishra,62,F,88**********,+9************,ad**************************,Unknown,60+,2025-05
B1614,687eea855b2141c9b9b456d62f95581bc6ee5de2ee9f5f5a62c04e8464f8bf98,AI116,2025-05-11 11:37:36.952,Unknown,30B,Air India,CCU,BOM,2026-04-18 22:30:41.702,2026-04-19 01:57:41.702,207.0,3.45,207.0,0.0,Valid,PAY1788,6159.25,UPI,Aditya,Mishra,62,F,88**********,+9************,ad**************************,Unknown,60+,2025-05
B1615,02d9d27ae05319a4f21cb92e5b6fcf3b4e27956a143b05e78c46a8aece4ee338,6F117,2025-05-23 11:37:36.952,CANCELLED,33B,IndiGo,CCU,DEL,2026-04-19 00:46:41.702,2026-04-19 01:51:41.702,65.0,1.0833333333333333,65.0,0.0,Valid,PAY1246,11017.88,UPI,Aadhya,Verma,29,M,72**********,+9************,aa***********************,Unknown,18-30,2025-05
B1615,02d9d27ae05319a4f21cb92e5b6fcf3b4e27956a143b05e78c46a8aece4ee338,6F117,2025-05-23 11:37:36.952,CANCELLED,33B,IndiGo,CCU,DEL,2026-04-19 00:46:41.702,2026-04-19 01:51:41.702,65.0,1.0833333333333333,65.0,0.0,Valid,PAY1445,2652.76,CARD,Aadhya,Verma,29,M,72**********,+9************,aa***********************,Unknown,18-30,2025-05
B1616,44095b416ec47fb21c8b6f1953f3931c1cfc2f9c0971d99fdf5baa95f0a9425a,SJ181,2025-12-23 11:37:36.952,PENDING,17A,SpiceJet,BOM,BLR,2026-04-19 00:20:41.703,2026-04-19 01:49:41.703,89.0,1.4833333333333334,89.0,0.0,Valid,,,,Shaurya,Mishra,36,F,56**********,+9************,sh**********************,Unknown,31-45,2025-12
B1617,c8825a62bdff38dd0a66384c87a053d4c10cda8640c32505017564104dd13cbd,AI070,2025-05-10 11:37:36.952,Unknown,18A,Air India,CCU,DEL,2026-04-19 00:05:41.702,2026-04-19 01:44:41.702,99.0,1.65,99.0,0.0,Valid,PAY1146,12237.51,CARD,Arjun,Gupta,30,M,68**********,+9************,ar*******************,Unknown,18-30,2025-05
B1618,127d54786aaee6c1941a732885eece87c3ff2ffb3b58fe9b4877dfbc618469c7,AI070,2026-01-19 11:37:36.952,CONFIRMED,1B,Air India,CCU,DEL,2026-04-19 00:05:41.702,2026-04-19 01:44:41.702,99.0,1.65,99.0,0.0,Valid,PAY1493,6904.57,NETBANKING,Aditya,Ghosh,56,F,85**********,+9************,ad********************,Unknown,46-60,2026-01
B1619,984e6bf675c3775a7207205f3101cf0f21f6b264d95d6966c29af3f0a427ad3f,UK042,2026-02-05 11:37:36.952,PENDING,13A,Vistara,MAA,BOM,2026-04-18 20:59:41.701,2026-04-19 01:38:41.701,279.0,4.65,279.0,0.0,Valid,PAY1345,10938.67,NETBANKING,Saanvi,Das,64,F,47**********,+9************,sa************************,Unknown,60+,2026-02
B1619,984e6bf675c3775a7207205f3101cf0f21f6b264d95d6966c29af3f0a427ad3f,UK042,2026-02-05 11:37:36.952,PENDING,13A,Vistara,MAA,BOM,2026-04-18 20:59:41.701,2026-04-19 01:38:41.701,279.0,4.65,279.0,0.0,Valid,PAY1701,8605.08,UPI,Saanvi,Das,64,F,47**********,+9************,sa************************,Unknown,60+,2026-02
B1619,984e6bf675c3775a7207205f3101cf0f21f6b264d95d6966c29af3f0a427ad3f,UK042,2026-02-05 11:37:36.952,PENDING,13A,Vistara,MAA,BOM,2026-04-18 20:59:41.701,2026-04-19 01:38:41.701,279.0,4.65,279.0,0.0,Valid,PAY1802,14108.86,CARD,Saanvi,Das,64,F,47**********,+9************,sa************************,Unknown,60+,2026-02
B1620,304f4d73814c7a525c525b9a96053ef9d930c17a0f3b9888f8d7c5242bf8daec,AI169,2026-02-24 11:37:36.952,PENDING,1B,Air India,CCU,DEL,2026-04-18 21:21:41.703,2026-04-19 01:34:41.703,253.0,4.216666666666667,253.0,0.0,Valid,PAY1332,5731.24,UPI,Riya,Mishra,55,M,92**********,+9************,ri*********************,Unknown,46-60,2026-02
B1620,304f4d73814c7a525c525b9a96053ef9d930c17a0f3b9888f8d7c5242bf8daec,AI169,2026-02-24 11:37:36.952,PENDING,1B,Air India,CCU,DEL,2026-04-18 21:21:41.703,2026-04-19 01:34:41.703,253.0,4.216666666666667,253.0,0.0,Valid,PAY1561,13683.85,NETBANKING,Riya,Mishra,55,M,92**********,+9************,ri*********************,Unknown,46-60,2026-02
B1620,304f4d73814c7a525c525b9a96053ef9d930c17a0f3b9888f8d7c5242bf8daec,AI169,2026-02-24 11:37:36.952,PENDING,1B,Air India,CCU,DEL,2026-04-18 21:21:41.703,2026-04-19 01:34:41.703,253.0,4.216666666666667,253.0,0.0,Valid,PAY1782,3518.55,UPI,Riya,Mishra,55,M,92**********,+9************,ri*********************,Unknown,46-60,2026-02
B1620,304f4d73814c7a525c525b9a96053ef9d930c17a0f3b9888f8d7c5242bf8daec,AI169,2026-02-24 11:37:36.952,PENDING,1B,Air India,CCU,DEL,2026-04-18 21:21:41.703,2026-04-19 01:34:41.703,253.0,4.216666666666667,253.0,0.0,Valid,PAY1999,10875.33,UPI,Riya,Mishra,55,M,92**********,+9************,ri*********************,Unknown,46-60,2026-02
B1621,1047b7c4faa338bb338b8d60b66d9ae0e7d14f1ec9f747437882f4f724a283ff,6F021,2025-12-21 11:37:36.952,PENDING,27A,IndiGo,BLR,MAA,2026-04-18 21:23:41.701,2026-04-19 01:25:41.701,242.0,4.033333333333333,242.0,0.0,Valid,PAY1181,3524.98,UPI,Aadhya,Das,47,M,15*********,+9************,aa*******************,Unknown,46-60,2025-12
B1621,1047b7c4faa338bb338b8d60b66d9ae0e7d14f1ec9f747437882f4f724a283ff,6F021,2025-12-21 11:37:36.952,PENDING,27A,IndiGo,BLR,MAA,2026-04-18 21:23:41.701,2026-04-19 01:25:41.701,242.0,4.033333333333333,242.0,0.0,Valid,PAY1972,8280.27,UPI,Aadhya,Das,47,M,15*********,+9************,aa*******************,Unknown,46-60,2025-12
B1622,8f17adbeae4fc7c3ee6893ebd6558cfd4943303f3c27ddd33e31e307de8a659e,SJ046,2025-06-23 11:37:36.952,PENDING,19F,SpiceJet,BOM,MAA,2026-04-18 22:01:41.701,2026-04-19 01:25:41.701,204.0,3.4,204.0,0.0,Valid,PAY1052,11617.72,UPI,Ira,Singh,44,M,93**********,+9************,ir**********************,Unknown,31-45,2025-06
B1622,8f17adbeae4fc7c3ee6893ebd6558cfd4943303f3c27ddd33e31e307de8a659e,SJ046,2025-06-23 11:37:36.952,PENDING,19F,SpiceJet,BOM,MAA,2026-04-18 22:01:41.701,2026-04-19 01:25:41.701,204.0,3.4,204.0,0.0,Valid,PAY1167,12378.6,CARD,Ira,Singh,44,M,93**********,+9************,ir**********************,Unknown,31-45,2025-06
B1622,8f17adbeae4fc7c3ee6893ebd6558cfd4943303f3c27ddd33e31e307de8a659e,SJ046,2025-06-23 11:37:36.952,PENDING,19F,SpiceJet,BOM,MAA,2026-04-18 22:01:41.701,2026-04-19 01:25:41.701,204.0,3.4,204.0,0.0,Valid,PAY1752,12642.38,UPI,Ira,Singh,44,M,93**********,+9************,ir**********************,Unknown,31-45,2025-06
B1623,9e61fe0e86b4cad7a455db60ce2f8d93248386a575d692ca20e92bff7c443b4a,AI211,2025-08-17 11:37:36.952,CANCELLED,22B,Air India,DEL,CCU,2026-04-18 23:34:41.703,2026-04-19 01:21:41.703,107.0,1.7833333333333334,107.0,0.0,Valid,PAY1163,11011.07,NETBANKING,Sai,Kulkarni,52,M,89**********,+9************,sa**********************,Unknown,46-60,2025-08
B1623,9e61fe0e86b4cad7a455db60ce2f8d93248386a575d692ca20e92bff7c443b4a,AI211,2025-08-17 11:37:36.952,CANCELLED,22B,Air India,DEL,CCU,2026-04-18 23:34:41.703,2026-04-19 01:21:41.703,107.0,1.7833333333333334,107.0,0.0,Valid,PAY1163,11011.07,NETBANKING,Sai,Kulkarni,52,M,77**********,+9************,sa********************,Unknown,46-60,2025-08
B1623,9e61fe0e86b4cad7a455db60ce2f8d93248386a575d692ca20e92bff7c443b4a,AI211,2025-08-17 11:37:36.952,CANCELLED,22B,Air India,DEL,CCU,2026-04-18 23:34:41.703,2026-04-19 01:21:41.703,107.0,1.7833333333333334,107.0,0.0,Valid,PAY1791,10849.11,CARD,Sai,Kulkarni,52,M,89**********,+9************,sa**********************,Unknown,46-60,2025-08
B1623,9e61fe0e86b4cad7a455db60ce2f8d93248386a575d692ca20e92bff7c443b4a,AI211,2025-08-17 11:37:36.952,CANCELLED,22B,Air India,DEL,CCU,2026-04-18 23:34:41.703,2026-04-19 01:21:41.703,107.0,1.7833333333333334,107.0,0.0,Valid,PAY1791,10849.11,CARD,Sai,Kulkarni,52,M,77**********,+9************,sa********************,Unknown,46-60,2025-08
B1623,9e61fe0e86b4cad7a455db60ce2f8d93248386a575d692ca20e92bff7c443b4a,AI211,2025-08-17 11:37:36.952,CANCELLED,22B,Air India,DEL,CCU,2026-04-18 23:34:41.703,2026-04-19 01:21:41.703,107.0,1.7833333333333334,107.0,0.0,Valid,PAY1967,2351.71,CARD,Sai,Kulkarni,52,M,89**********,+9************,sa**********************,Unknown,46-60,2025-08
B1623,9e61fe0e86b4cad7a455db60ce2f8d93248386a575d692ca20e92bff7c443b4a,AI211,2025-08-17 11:37:36.952,CANCELLED,22B,Air India,DEL,CCU,2026-04-18 23:34:41.703,2026-04-19 01:21:41.703,107.0,1.7833333333333334,107.0,0.0,Valid,PAY1967,2351.71,CARD,Sai,Kulkarni,52,M,77**********,+9************,sa********************,Unknown,46-60,2025-08
B1623,9e61fe0e86b4cad7a455db60ce2f8d93248386a575d692ca20e92bff7c443b4a,AI211,2025-08-17 11:37:36.952,CANCELLED,22B,Air India,DEL,CCU,2026-04-18 23:34:41.703,2026-04-19 01:21:41.703,107.0,1.7833333333333334,107.0,0.0,Valid,PAY1991,12916.9,UPI,Sai,Kulkarni,52,M,89**********,+9************,sa**********************,Unknown,46-60,2025-08
B1623,9e61fe0e86b4cad7a455db60ce2f8d93248386a575d692ca20e92bff7c443b4a,AI211,2025-08-17 11:37:36.952,CANCELLED,22B,Air India,DEL,CCU,2026-04-18 23:34:41.703,2026-04-19 01:21:41.703,107.0,1.7833333333333334,107.0,0.0,Valid,PAY1991,12916.9,UPI,Sai,Kulkarni,52,M,77**********,+9************,sa********************,Unknown,46-60,2025-08
B1624,21b69c3f33f23bff6682534eb2985655efef5b8d811c12b3598bd7c5078c22e6,SJ091,2025-12-20 11:37:36.952,CANCELLED,34F,SpiceJet,BLR,CCU,2026-04-18 23:10:41.702,2026-04-19 00:47:41.702,97.0,1.6166666666666667,97.0,0.0,Valid,,,,Krishna,Ghosh,56,F,22**********,+9************,kr**************************,Unknown,46-60,2025-12
B1625,6dbf5c97b3972bc33cc630fd9406dd1e2957e28daf5a308f8093967137802876,AI123,2026-04-05 11:37:36.952,PENDING,7D,Air India,MAA,BOM,2026-04-18 22:19:41.702,2026-04-19 00:45:41.702,146.0,2.433333333333333,146.0,0.0,Valid,,,,Riya,Das,59,M,60**********,+9************,ri****************,Unknown,46-60,2026-04
B1626,7b3d44d6828e3b78308e415c43238352b0b6f56ef167c891dc1c9bb0aa38c364,6F053,2025-04-17 11:37:36.952,CANCELLED,25C,IndiGo,DEL,HYD,2026-04-18 20:26:41.701,2026-04-19 00:39:41.701,253.0,4.216666666666667,253.0,0.0,Valid,PAY1934,7859.04,NETBANKING,Anika,Joshi,67,M,90**********,+9************,an*********************,Unknown,60+,2025-04
B1627,7f7a4a05ac7584dc445b403e3f3476be43426f7f0889117eb963af5f8bb1d4c5,UK012,2026-01-09 11:37:36.952,PENDING,27E,Vistara,MAA,BOM,2026-04-18 22:16:41.701,2026-04-19 00:25:41.701,129.0,2.15,129.0,0.0,Valid,PAY1251,11151.3,NETBANKING,Kavya,Khan,28,F,39**********,+9************,ka********************,Unknown,18-30,2026-01
B1627,7f7a4a05ac7584dc445b403e3f3476be43426f7f0889117eb963af5f8bb1d4c5,UK012,2026-01-09 11:37:36.952,PENDING,27E,Vistara,MAA,BOM,2026-04-18 22:16:41.701,2026-04-19 00:25:41.701,129.0,2.15,129.0,0.0,Valid,PAY1755,12801.31,CARD,Kavya,Khan,28,F,39**********,+9************,ka********************,Unknown,18-30,2026-01
B1628,6da5c98a0e976031563964f81b319886e196349ae9f369ba8040a279181cfcee,6F023,2025-11-25 11:37:36.952,PENDING,33A,IndiGo,MAA,BLR,2026-04-18 20:18:41.701,2026-04-19 00:14:41.701,236.0,3.933333333333333,236.0,0.0,Valid,PAY1145,1971.53,CARD,Ananya,Das,12,M,64**********,+9************,an******************,Unknown,Under 18,2025-11
B1629,b3b2bddc4a1da01906c583ec44330f267849113c6afe3d26e04eafb43be7bbba,AI250,2026-01-02 11:37:36.952,CONFIRMED,11A,Air India,BOM,CCU,2026-04-18 20:48:41.704,2026-04-19 00:12:41.704,204.0,3.4,204.0,0.0,Valid,,,,Myra,Mehta,89,F,86**********,+9************,my******************,Unknown,60+,2026-01
B1630,576f2b5c5c776cbeb15003127b514a4311d2de2a9e3efe9a4ba27e25ace5cb12,AI238,2026-04-07 11:37:36.952,PENDING,26F,Air India,CCU,MAA,2026-04-18 19:25:41.704,2026-04-19 00:07:41.704,282.0,4.7,282.0,0.0,Valid,PAY1674,11475.88,NETBANKING,Kavya,Sharma,85,M,77**********,+9************,ka**********************,Unknown,60+,2026-04
B1631,9dbf68e071e2c1bc37c5acc4c1e6272d719672928db5a6393249fee4ee9951b0,UK096,2026-02-17 11:37:36.952,CANCELLED,24F,Vistara,BLR,HYD,2026-04-18 22:11:41.702,2026-04-19 00:06:41.702,115.0,1.9166666666666667,115.0,0.0,Valid,PAY1087,7909.43,NETBANKING,Sai,Singh,4,M,58**********,+9************,sa**********************,Unknown,Under 18,2026-02
B1631,9dbf68e071e2c1bc37c5acc4c1e6272d719672928db5a6393249fee4ee9951b0,UK096,2026-02-17 11:37:36.952,CANCELLED,24F,Vistara,BLR,HYD,2026-04-18 22:11:41.702,2026-04-19 00:06:41.702,115.0,1.9166666666666667,115.0,0.0,Valid,PAY1164,9604.98,UPI,Sai,Singh,4,M,58**********,+9************,sa**********************,Unknown,Under 18,2026-02
B1632,c341214938cd7c5edf253986538ef88ba218fc4e63ddebde1dedabac2d723091,UK126,2026-03-30 11:37:36.952,PENDING,1D,Vistara,CCU,DEL,2026-04-18 22:37:41.702,2026-04-19 00:03:41.702,86.0,1.4333333333333333,86.0,0.0,Valid,PAY1781,11397.25,NETBANKING,Ishaan,Chatterjee,25,M,50**********,+9************,is*******************************,Unknown,18-30,2026-03
B1633,04dc00943c6cc896642b413a0bca1fa231546546ab965f8f9d290a068e3bae06,SJ195,2025-08-30 11:37:36.952,CONFIRMED,8E,SpiceJet,BOM,CCU,2026-04-18 20:41:41.703,2026-04-18 23:54:41.703,193.0,3.216666666666667,193.0,0.0,Valid,,,,Ira,Nair,30,F,57**********,+9************,ir*********************,Unknown,18-30,2025-08
B1634,2a8fcf287fa1e6f5228499fe1342b2862e5284695bd138093267305e7772a4b3,SJ171,2025-12-25 11:37:36.952,CANCELLED,1C,SpiceJet,DEL,HYD,2026-04-18 20:52:41.703,2026-04-18 23:52:41.703,180.0,3.0,180.0,0.0,Valid,,,,Kavya,Banerjee,79,F,92**********,+9************,ka************************,Unknown,60+,2025-12
B1635,6d64c5db9320443a09f781a2448e89f34f0981a8a62009bf634605c5eed2f85c,AI136,2025-08-14 11:37:36.952,Unknown,7C,Air India,BLR,DEL,2026-04-18 20:29:41.702,2026-04-18 23:48:41.702,199.0,3.316666666666667,199.0,0.0,Valid,,,,Myra,Reddy,26,F,47**********,+9************,my******************,Unknown,18-30,2025-08
B1636,fff87090542f8b51a79bf35133444b0f8471fe4637a7ded64d144766c44e7bdc,SJ192,2025-05-27 11:37:36.952,CONFIRMED,22B,SpiceJet,HYD,BOM,2026-04-19 18:45:42.000,2026-04-18 23:45:42.000,-1140.0,-19.0,300.0,-1440.0,Anomaly,PAY1874,14700.1,NETBANKING,Krishna,Iyer,17,M,18**********,+9************,kr*********************,Unknown,Under 18,2025-05
B1637,69b5e68dd6e023bdce827c0154123c85c52134492db4a8d2f6017b5502cb9da6,6F035,2025-12-01 11:37:36.952,PENDING,27C,IndiGo,CCU,HYD,2026-04-18 19:16:41.701,2026-04-18 23:40:41.701,264.0,4.4,264.0,0.0,Valid,PAY1373,11176.09,NETBANKING,Sai,Joshi,58,M,15**********,+9************,sa*******************,Unknown,46-60,2025-12
B1637,69b5e68dd6e023bdce827c0154123c85c52134492db4a8d2f6017b5502cb9da6,6F035,2025-12-01 11:37:36.952,PENDING,27C,IndiGo,CCU,HYD,2026-04-18 19:16:41.701,2026-04-18 23:40:41.701,264.0,4.4,264.0,0.0,Valid,PAY1426,6828.89,NETBANKING,Sai,Joshi,58,M,15**********,+9************,sa*******************,Unknown,46-60,2025-12
B1637,69b5e68dd6e023bdce827c0154123c85c52134492db4a8d2f6017b5502cb9da6,6F035,2025-12-01 11:37:36.952,PENDING,27C,IndiGo,CCU,HYD,2026-04-18 19:16:41.701,2026-04-18 23:40:41.701,264.0,4.4,264.0,0.0,Valid,PAY1950,7465.68,CARD,Sai,Joshi,58,M,15**********,+9************,sa*******************,Unknown,46-60,2025-12
B1638,0e313068dce20d1ac040c00e54c27f768f8f2aab412ed5d0f51094152054fda2,UK088,2026-02-23 11:37:36.952,CONFIRMED,22C,Vistara,MAA,BLR,2026-04-18 19:16:41.702,2026-04-18 23:36:41.702,260.0,4.333333333333333,260.0,0.0,Valid,,,,Ira,Khan,57,M,31**********,+9************,ir****************,Unknown,46-60,2026-02
B1639,86d87cbac905451cd1cf943b93648d0f6b147644f646a978feb82bf0245d63b5,6F009,2025-09-14 11:37:36.952,CONFIRMED,24E,IndiGo,BLR,CCU,2026-04-18 20:21:41.701,2026-04-18 23:36:41.701,195.0,3.25,195.0,0.0,Valid,PAY1397,5066.71,CARD,Ananya,Nair,66,F,86**********,+9************,an**********************,Unknown,60+,2025-09
B1639,86d87cbac905451cd1cf943b93648d0f6b147644f646a978feb82bf0245d63b5,6F009,2025-09-14 11:37:36.952,CONFIRMED,24E,IndiGo,BLR,CCU,2026-04-18 20:21:41.701,2026-04-18 23:36:41.701,195.0,3.25,195.0,0.0,Valid,PAY1744,1002.59,NETBANKING,Ananya,Nair,66,F,86**********,+9************,an**********************,Unknown,60+,2025-09
B1640,e453e79b699aadfa85bc39c7dd2730f841d1f87123c949fdea49d3dc23717e6b,6F004,2026-01-28 11:37:36.952,CANCELLED,30B,IndiGo,BOM,CCU,2026-04-18 19:53:41.701,2026-04-18 23:33:41.701,220.0,3.6666666666666665,220.0,0.0,Valid,,,,Riya,Iyer,52,M,19**********,+9************,ri*******************,Unknown,46-60,2026-01
B1641,515ee739d3b1e850ea87009babf136b0542638289a3c4aa231c50bec8a47e40c,UK122,2026-03-27 11:37:36.952,Unknown,28D,Vistara,HYD,CCU,2026-04-18 20:29:42.000,2026-04-18 23:29:42.000,180.0,3.0,180.0,0.0,Valid,PAY1059,14953.42,NETBANKING,Kavya,Patel,61,F,32**********,+9************,ka*******************,Unknown,60+,2026-03
B1642,b6699f1f75b07aaa96b7f6f1ef1d6d58c2b00d2f311d23df9be2942ca0335ae7,AI251,2026-02-15 11:37:36.952,PENDING,4E,Air India,MAA,DEL,2026-04-18 22:40:41.704,2026-04-18 23:24:41.704,44.0,0.7333333333333333,44.0,0.0,Valid,PAY1969,6919.99,NETBANKING,Aadhya,Gupta,39,M,55**********,+9************,aa********************,Unknown,31-45,2026-02
B1643,f20ce3cb543f67bc821a65bd2b3e7b00675b3ea0919d18456fa618faaeb38386,AI027,2026-02-04 11:37:36.952,PENDING,14A,Air India,BOM,MAA,2026-04-18 19:41:41.701,2026-04-18 23:23:41.701,222.0,3.7,222.0,0.0,Valid,,,,Muhammad,Chatterjee,43,M,45**********,+9************,mu*****************************,Unknown,31-45,2026-02
B1644,3d686e842d77285c197c6e50a56b5426bbb37bfc344fe8b5849ff21cf82dc6c7,SJ165,2025-10-20 11:37:36.952,PENDING,20E,SpiceJet,CCU,BOM,2026-04-18 20:08:41.703,2026-04-18 23:18:41.703,190.0,3.1666666666666665,190.0,0.0,Valid,PAY1483,10406.49,CARD,Sai,Agarwal,88,M,44**********,+9************,sa*********************,Unknown,60+,2025-10
B1645,2a8fcf287fa1e6f5228499fe1342b2862e5284695bd138093267305e7772a4b3,UK081,2025-08-16 11:37:36.952,CONFIRMED,17D,Vistara,BLR,DEL,2026-04-18 22:00:41.702,2026-04-18 23:00:41.702,60.0,1.0,60.0,0.0,Valid,PAY1423,2308.55,NETBANKING,Kavya,Banerjee,79,F,92**********,+9************,ka************************,Unknown,60+,2025-08
B1646,705e8a54ff06745a1d7eb7683081564cad6419b93cd7e231e99b8e45438caae8,UK191,2025-09-27 11:37:36.952,CANCELLED,28C,Vistara,MAA,BLR,2026-04-18 21:51:41.703,2026-04-18 22:57:41.703,66.0,1.1,66.0,0.0,Valid,PAY1524,12645.54,CARD,Muhammad,Kulkarni,47,M,61**********,+9************,mu******************************,Unknown,46-60,2025-09
B1646,705e8a54ff06745a1d7eb7683081564cad6419b93cd7e231e99b8e45438caae8,UK191,2025-09-27 11:37:36.952,CANCELLED,28C,Vistara,MAA,BLR,2026-04-18 21:51:41.703,2026-04-18 22:57:41.703,66.0,1.1,66.0,0.0,Valid,PAY1903,10009.34,UPI,Muhammad,Kulkarni,47,M,61**********,+9************,mu******************************,Unknown,46-60,2025-09
B1647,a5d7ccdbaa33ef6ad8ff6cdca600e6bb1ab3186089c6286d1695f87fd374721f,SJ188,2025-11-06 11:37:36.952,PENDING,14F,SpiceJet,BLR,BOM,2026-04-18 22:15:41.703,2026-04-18 22:55:41.703,40.0,0.6666666666666666,40.0,0.0,Valid,PAY1384,7863.11,NETBANKING,Kavya,Chatterjee,35,M,84**********,+9************,ka**************************,Unknown,31-45,2025-11
B1647,a5d7ccdbaa33ef6ad8ff6cdca600e6bb1ab3186089c6286d1695f87fd374721f,SJ188,2025-11-06 11:37:36.952,PENDING,14F,SpiceJet,BLR,BOM,2026-04-18 22:15:41.703,2026-04-18 22:55:41.703,40.0,0.6666666666666666,40.0,0.0,Valid,PAY1800,9457.52,CARD,Kavya,Chatterjee,35,M,84**********,+9************,ka**************************,Unknown,31-45,2025-11
B1648,2b4d0c8fdf599c052b4fd074e6545ad56cfab92217400417ac526e1780373df0,6F016,2025-08-09 11:37:36.952,CONFIRMED,33D,IndiGo,HYD,BOM,2026-04-18 22:18:41.701,2026-04-18 22:54:41.701,36.0,0.6,36.0,0.0,Valid,PAY1931,3484.04,CARD,Anika,Patel,25,F,50**********,+9************,an*******************,Unknown,18-30,2025-08
B1649,c4815f266028f068c58e0b99f862eeaf65c210e25072af5e72a63ca53af020e4,6F064,2026-04-05 11:37:36.952,PENDING,4F,IndiGo,CCU,DEL,2026-04-18 21:45:41.701,2026-04-18 22:50:41.701,65.0,1.0833333333333333,65.0,0.0,Valid,PAY1605,14719.81,UPI,Aditya,Iyer,32,M,71**********,+9************,ad*************************,Unknown,31-45,2026-04
B1649,c4815f266028f068c58e0b99f862eeaf65c210e25072af5e72a63ca53af020e4,6F064,2026-04-05 11:37:36.952,PENDING,4F,IndiGo,CCU,DEL,2026-04-18 21:45:41.701,2026-04-18 22:50:41.701,65.0,1.0833333333333333,65.0,0.0,Valid,PAY1831,13388.24,UPI,Aditya,Iyer,32,M,71**********,+9************,ad*************************,Unknown,31-45,2026-04
B1650,4501ed1c58dd1fd2e579358f8d11c8862f6f538680eb712ec38db5827d52e883,SJ105,2026-04-03 11:37:36.952,Unknown,10D,SpiceJet,BOM,HYD,2026-04-18 19:22:41.702,2026-04-18 22:48:41.702,206.0,3.433333333333333,206.0,0.0,Valid,,,,Krishna,Nair,3,M,80**********,+9************,kr********************,Unknown,Under 18,2026-04
B1651,1e373aeda1556f7d6017e2900a519b40e81a9d833fb84176f353c5077e2b2936,SJ054,2025-09-09 11:37:36.952,CANCELLED,21B,SpiceJet,MAA,BLR,2026-04-18 18:13:41.701,2026-04-18 22:46:41.701,273.0,4.55,273.0,0.0,Valid,PAY1954,6941.55,NETBANKING,Saanvi,Joshi,53,M,82**********,+9************,sa**********************,Unknown,46-60,2025-09
B1652,e34896f79a0e0759380ec16c206f581d69ced88424a2c7256da86cdf0e0a46dc,6F197,2025-12-19 11:37:36.952,PENDING,23C,IndiGo,BOM,BLR,2026-04-18 17:59:41.703,2026-04-18 22:44:41.703,285.0,4.75,285.0,0.0,Valid,PAY1252,2694.0,NETBANKING,Ishaan,Iyer,43,F,47**********,+9************,is************************,Unknown,31-45,2025-12
B1652,e34896f79a0e0759380ec16c206f581d69ced88424a2c7256da86cdf0e0a46dc,6F197,2025-12-19 11:37:36.952,PENDING,23C,IndiGo,BOM,BLR,2026-04-18 17:59:41.703,2026-04-18 22:44:41.703,285.0,4.75,285.0,0.0,Valid,PAY1329,12576.65,UPI,Ishaan,Iyer,43,F,47**********,+9************,is************************,Unknown,31-45,2025-12
B1652,e34896f79a0e0759380ec16c206f581d69ced88424a2c7256da86cdf0e0a46dc,6F197,2025-12-19 11:37:36.952,PENDING,23C,IndiGo,BOM,BLR,2026-04-18 17:59:41.703,2026-04-18 22:44:41.703,285.0,4.75,285.0,0.0,Valid,PAY1372,4145.25,CARD,Ishaan,Iyer,43,F,47**********,+9************,is************************,Unknown,31-45,2025-12
B1652,e34896f79a0e0759380ec16c206f581d69ced88424a2c7256da86cdf0e0a46dc,6F197,2025-12-19 11:37:36.952,PENDING,23C,IndiGo,BOM,BLR,2026-04-18 17:59:41.703,2026-04-18 22:44:41.703,285.0,4.75,285.0,0.0,Valid,PAY1724,2104.63,NETBANKING,Ishaan,Iyer,43,F,47**********,+9************,is************************,Unknown,31-45,2025-12
B1653,15258cca169e4b6fac5a723b1441d132e8627640980bf983d4302cc0334534b1,AI040,2026-03-26 11:37:36.952,CANCELLED,31B,Air India,HYD,BLR,2026-04-18 21:01:41.701,2026-04-18 22:42:41.701,101.0,1.6833333333333333,101.0,0.0,Valid,PAY1422,10350.94,NETBANKING,Anika,Nair,71,M,69**********,+9************,an***********************,Unknown,60+,2026-03
